,Unnamed: 0,日期,历史销量,当天温度,当天油价,节假日,当时天气,item_id,,reindexed_id,节假日_embed_0,当时天气_embed_0,节假日_embed_1,当时天气_embed_1,节假日_embed_2,当时天气_embed_2,item_id_embed_0,item_id_embed_1,item_id_embed_2
1481,1481,2023/6/6,11835,0.669565217,0.232541249,工作日,小雨,MD0B_300863,87,16,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.023803934,0.035043456,0.067468956
13225,13225,2023/5/25,11899,0.560869565,0.61297659,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
9827,9827,2023/5/2,11919,0.386956522,0.61297659,劳动节,晴,MD63_300873,87,112,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.022559509,-0.006561901,0.071445085
1452,1452,2023/5/8,11933,0.656521739,0.106135415,工作日,小雨,MD0B_300863,87,16,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.023803934,0.035043456,0.067468956
1436,1436,2023/4/20,11951,0.395652174,0,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
13239,13239,2023/6/8,11974,0.930434783,1,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
13193,13193,2023/4/22,11988,0.395652174,0.629336718,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
13184,13184,2023/4/13,11989,0.22173913,0.629336718,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
16067,16067,2023/4/30,11993,0.230434783,0,劳动节,晴,MD8L_300863,87,183,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.045606464,-0.046130676,0.046086766
1801,1801,2023/5/3,12000,0.604347826,0.61297659,劳动节,阴,MD0C_300873,87,20,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,-0.035423238,-0.04753496,0.022929415
16045,16045,2023/4/8,12014,0.413043478,0,周末,晴,MD8L_300863,87,183,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.045606464,-0.046130676,0.046086766
1802,1802,2023/5/4,12037,0.404347826,0.61297659,工作日,阴,MD0C_300873,87,20,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.035423238,-0.04753496,0.022929415
16060,16060,2023/4/23,12044,0.143478261,0,工作日,阴,MD8L_300863,87,183,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.045606464,-0.046130676,0.046086766
13210,13210,2023/5/10,12045,0.482608696,0.61297659,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
4512,4512,2023/4/30,12064.30521,0.191304348,0.629336718,劳动节,晴,MD21_300873,87,52,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.012308124,-0.051176444,0.108458824
20451,20451,2023/5/21,12107,0.656521739,0.419222784,周末,阴,MDCI_300874,87,233,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.04702958,0.063881494,0.043533042
16038,16038,2023/4/1,12122,0.343478261,0,周末,晴,MD8L_300863,87,183,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.045606464,-0.046130676,0.046086766
13172,13172,2023/4/1,12144,0.408695652,0.629336718,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
9826,9826,2023/5/1,12174,0.617391304,0.61297659,劳动节,晴,MD63_300873,87,112,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.022559509,-0.006561901,0.071445085
13199,13199,2023/4/28,12196,0.07826087,0.629336718,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
5806,5806,2023/6/29,12200,0.795652174,0.232541249,工作日,阴,MD27_300863,87,66,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.01636473,-0.03558565,0.08188501
13224,13224,2023/5/24,12208,0.565217391,0.61297659,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
1786,1786,2023/4/17,12209,0.069565217,0.629336718,工作日,晴,MD0C_300873,87,20,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.035423238,-0.04753496,0.022929415
13232,13232,2023/6/1,12210,0.9,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
20432,20432,2023/5/1,12218,0.669565217,0.419222784,劳动节,小雨,MDCI_300874,87,233,-0.3833651,-0.45605165,-0.057714194,-0.383691,-0.18704179,0.084119916,-0.04702958,0.063881494,0.043533042
13198,13198,2023/4/27,12223,0.026086957,0.629336718,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
1464,1464,2023/5/20,12240,0.617391304,0.106135415,周末,晴,MD0B_300863,87,16,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.023803934,0.035043456,0.067468956
1787,1787,2023/4/18,12278,0.426086957,0.629336718,工作日,晴,MD0C_300873,87,20,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.035423238,-0.04753496,0.022929415
16052,16052,2023/4/15,12289,0.352173913,0,周末,晴,MD8L_300863,87,183,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.045606464,-0.046130676,0.046086766
13240,13240,2023/6/9,12356,0.5,1,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
20435,20435,2023/5/4,12374,0.647826087,0.419222784,工作日,阴,MDCI_300874,87,233,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.04702958,0.063881494,0.043533042
13194,13194,2023/4/23,12376,0.243478261,0.629336718,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13245,13245,2023/6/14,12391,0.556521739,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
13238,13238,2023/6/7,12393,0.804347826,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
13208,13208,2023/5/8,12429,0.286956522,0.61297659,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13244,13244,2023/6/13,12445,0.765217391,1,工作日,中雨,MD86_300873,87,151,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.042298384,0.003908299,0.09265907
1800,1800,2023/5/2,12453,0.556521739,0.61297659,劳动节,阴,MD0C_300873,87,20,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,-0.035423238,-0.04753496,0.022929415
5747,5747,2023/4/30,12457,0.108695652,0,劳动节,阴,MD27_300863,87,66,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.01636473,-0.03558565,0.08188501
13212,13212,2023/5/12,12481,0.565217391,0.61297659,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
13207,13207,2023/5/7,12520,0.67826087,0.61297659,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
13209,13209,2023/5/9,12564,0.186956522,0.61297659,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13254,13254,2023/6/23,12565,0.969565217,1,端午,小雨,MD86_300873,87,151,0.27282408,-0.45605165,0.44870573,-0.383691,-0.10796219,0.084119916,0.042298384,0.003908299,0.09265907
13206,13206,2023/5/5,12567,0.630434783,0.61297659,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13251,13251,2023/6/20,12588,0.847826087,1,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13185,13185,2023/4/14,12604,0.043478261,0.629336718,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
16042,16042,2023/4/5,12673,0.204347826,0,清明,晴,MD8L_300863,87,183,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.045606464,-0.046130676,0.046086766
13246,13246,2023/6/15,12688,0.504347826,1,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13236,13236,2023/6/5,12705,0.8,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
5762,5762,2023/5/16,12720,0.269565217,0.106135415,工作日,晴,MD27_300863,87,66,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.01636473,-0.03558565,0.08188501
13179,13179,2023/4/8,12724,0.252173913,0.629336718,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
1467,1467,2023/5/23,12744,0.330434783,0.106135415,工作日,阴,MD0B_300863,87,16,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.023803934,0.035043456,0.067468956
16092,16092,2023/5/27,12745,0.230434783,0.106135415,周末,阴,MD8L_300863,87,183,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.045606464,-0.046130676,0.046086766
5732,5732,2023/4/15,12752,0.286956522,0,周末,晴,MD27_300863,87,66,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.01636473,-0.03558565,0.08188501
16088,16088,2023/5/23,12765,0.37826087,0.106135415,工作日,阴,MD8L_300863,87,183,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.045606464,-0.046130676,0.046086766
13213,13213,2023/5/13,12784,0.226086957,0.61297659,周末,小雨,MD86_300873,87,151,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.042298384,0.003908299,0.09265907
13181,13181,2023/4/10,12790,0.365217391,0.629336718,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
1437,1437,2023/4/21,12802,0.413043478,0,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
5791,5791,2023/6/14,12832,0.569565217,0.232541249,工作日,小雨,MD27_300863,87,66,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.01636473,-0.03558565,0.08188501
1469,1469,2023/5/25,12834,0.456521739,0.106135415,工作日,小雨,MD0B_300863,87,16,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.023803934,0.035043456,0.067468956
1494,1494,2023/6/19,12851,0.686956522,0.232541249,工作日,小雨,MD0B_300863,87,16,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.023803934,0.035043456,0.067468956
5759,5759,2023/5/13,12906,0.62173913,0.106135415,周末,小雨,MD27_300863,87,66,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.01636473,-0.03558565,0.08188501
1439,1439,2023/4/23,12933,0.07826087,0,工作日,阴,MD0B_300863,87,16,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.023803934,0.035043456,0.067468956
13177,13177,2023/4/6,12935,0.043478261,0.629336718,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
13256,13256,2023/6/25,12976,0.443478261,1,工作日,中雨,MD86_300873,87,151,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.042298384,0.003908299,0.09265907
1419,1419,2023/4/3,13013,0.182608696,0,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
5789,5789,2023/6/12,13013,0.908695652,0.232541249,工作日,小雨,MD27_300863,87,66,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.01636473,-0.03558565,0.08188501
13230,13230,2023/5/30,13020,0.4,0.61297659,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
2542,2542,2023/4/30,13040.80637,0.086956522,0.431966077,劳动节,晴,MD0G_300874,87,29,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.023172807,-0.0458632,0.037582695
16085,16085,2023/5/20,13046,0.665217391,0.106135415,周末,阴,MD8L_300863,87,183,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.045606464,-0.046130676,0.046086766
1431,1431,2023/4/15,13118,0.104347826,0,周末,晴,MD0B_300863,87,16,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.023803934,0.035043456,0.067468956
13237,13237,2023/6/6,13134,0.795652174,1,工作日,中雨,MD86_300873,87,151,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.042298384,0.003908299,0.09265907
16059,16059,2023/4/22,13134,0.343478261,0,周末,阴,MD8L_300863,87,183,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.045606464,-0.046130676,0.046086766
1799,1799,2023/5/1,13152,0.260869565,0.61297659,劳动节,阴,MD0C_300873,87,20,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,-0.035423238,-0.04753496,0.022929415
13233,13233,2023/6/2,13174,0.8,1,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13203,13203,2023/5/2,13177,0.469565217,0.61297659,劳动节,阴,MD86_300873,87,151,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.042298384,0.003908299,0.09265907
16066,16066,2023/4/29,13186,0.373913043,0,劳动节,晴,MD8L_300863,87,183,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,-0.045606464,-0.046130676,0.046086766
13228,13228,2023/5/28,13262,0.626086957,0.61297659,周末,阴,MD86_300873,87,151,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.042298384,0.003908299,0.09265907
1486,1486,2023/6/11,13290,0.443478261,0.232541249,周末,小雨,MD0B_300863,87,16,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.023803934,0.035043456,0.067468956
13257,13257,2023/6/26,13385,0.526086957,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
13223,13223,2023/5/23,13407,0.386956522,0.61297659,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13222,13222,2023/5/22,13410,0.27826087,0.61297659,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
1852,1852,2023/6/25,13436,0.743478261,1,工作日,小雨,MD0C_300873,87,20,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.035423238,-0.04753496,0.022929415
13247,13247,2023/6/16,13445,0.617391304,1,工作日,中雨,MD86_300873,87,151,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.042298384,0.003908299,0.09265907
5777,5777,2023/5/31,13456,0.647826087,0.106135415,工作日,晴,MD27_300863,87,66,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.01636473,-0.03558565,0.08188501
1492,1492,2023/6/17,13523,0.526086957,0.232541249,周末,阴,MD0B_300863,87,16,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.023803934,0.035043456,0.067468956
16050,16050,2023/4/13,13583,0.22173913,0,工作日,晴,MD8L_300863,87,183,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.045606464,-0.046130676,0.046086766
16099,16099,2023/6/3,13606,0.795652174,0.232541249,周末,阴,MD8L_300863,87,183,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.045606464,-0.046130676,0.046086766
13178,13178,2023/4/7,13616,0.126086957,0.629336718,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
13259,13259,2023/6/29,13655,0.669565217,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
13235,13235,2023/6/4,13697,0.769565217,1,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
1450,1450,2023/5/5,13704,0.517391304,0.106135415,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
5776,5776,2023/5/30,13730,0.695652174,0.106135415,工作日,阴,MD27_300863,87,66,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.01636473,-0.03558565,0.08188501
16111,16111,2023/6/15,13740,0.982608696,0.232541249,工作日,阴,MD8L_300863,87,183,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.045606464,-0.046130676,0.046086766
16053,16053,2023/4/16,13746,0.308695652,0,周末,晴,MD8L_300863,87,183,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.045606464,-0.046130676,0.046086766
1444,1444,2023/4/29,13767,0.147826087,0,劳动节,阴,MD0B_300863,87,16,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.023803934,0.035043456,0.067468956
1461,1461,2023/5/17,13792,0.656521739,0.106135415,工作日,阴,MD0B_300863,87,16,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.023803934,0.035043456,0.067468956
5729,5729,2023/4/12,13830,0.243478261,0,工作日,晴,MD27_300863,87,66,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.01636473,-0.03558565,0.08188501
13234,13234,2023/6/3,13838,0.6,1,周末,小雨,MD86_300873,87,151,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.042298384,0.003908299,0.09265907
13214,13214,2023/5/14,13851,0.608695652,0.61297659,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
5793,5793,2023/6/16,13910,0.704347826,0.232541249,工作日,阴,MD27_300863,87,66,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.01636473,-0.03558565,0.08188501
13249,13249,2023/6/18,13948,0.882608696,1,周末,阴,MD86_300873,87,151,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.042298384,0.003908299,0.09265907
16062,16062,2023/4/25,13981,0.052173913,0,工作日,晴,MD8L_300863,87,183,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.045606464,-0.046130676,0.046086766
13227,13227,2023/5/27,14001,0.530434783,0.61297659,周末,小雨,MD86_300873,87,151,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.042298384,0.003908299,0.09265907
16086,16086,2023/5/21,14037,0.382608696,0.106135415,周末,阴,MD8L_300863,87,183,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.045606464,-0.046130676,0.046086766
1491,1491,2023/6/16,14099,0.82173913,0.232541249,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
1422,1422,2023/4/6,14127,0.282608696,0,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
13260,13260,2023/6/30,14138,0.82173913,1,工作日,中雨,MD86_300873,87,151,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.042298384,0.003908299,0.09265907
13243,13243,2023/6/12,14152,0.573913043,1,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
13180,13180,2023/4/9,14203,0.147826087,0.629336718,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
5800,5800,2023/6/23,14235,0.665217391,0.232541249,端午,小雨,MD27_300863,87,66,0.27282408,-0.45605165,0.44870573,-0.383691,-0.10796219,0.084119916,0.01636473,-0.03558565,0.08188501
13215,13215,2023/5/15,14252,0.382608696,0.61297659,工作日,小雨,MD86_300873,87,151,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.042298384,0.003908299,0.09265907
16089,16089,2023/5/24,14264,0.695652174,0.106135415,工作日,小雨,MD8L_300863,87,183,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.045606464,-0.046130676,0.046086766
13229,13229,2023/5/29,14302,0.408695652,0.61297659,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
1441,1441,2023/4/26,14347,0.017391304,0,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
13192,13192,2023/4/21,14363,0.208695652,0.629336718,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
16078,16078,2023/5/13,14386,0.539130435,0.106135415,周末,晴,MD8L_300863,87,183,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.045606464,-0.046130676,0.046086766
1421,1421,2023/4/5,14395,0.382608696,0,清明,晴,MD0B_300863,87,16,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,0.023803934,0.035043456,0.067468956
16061,16061,2023/4/24,14443,0.12173913,0,工作日,晴,MD8L_300863,87,183,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.045606464,-0.046130676,0.046086766
16083,16083,2023/5/18,14464,0.682608696,0.106135415,工作日,小雨,MD8L_300863,87,183,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.045606464,-0.046130676,0.046086766
16063,16063,2023/4/26,14607,0.347826087,0,工作日,晴,MD8L_300863,87,183,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.045606464,-0.046130676,0.046086766
13219,13219,2023/5/19,14624,0.369565217,0.61297659,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
13176,13176,2023/4/5,14631,0.269565217,0.629336718,清明,晴,MD86_300873,87,151,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,0.042298384,0.003908299,0.09265907
16090,16090,2023/5/25,14634,0.391304348,0.106135415,工作日,阴,MD8L_300863,87,183,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.045606464,-0.046130676,0.046086766
1468,1468,2023/5/24,14701,0.226086957,0.106135415,工作日,小雨,MD0B_300863,87,16,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.023803934,0.035043456,0.067468956
13250,13250,2023/6/19,14706,0.947826087,1,工作日,阴,MD86_300873,87,151,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.042298384,0.003908299,0.09265907
13255,13255,2023/6/24,14726,0.726086957,1,端午,小雨,MD86_300873,87,151,0.27282408,-0.45605165,0.44870573,-0.383691,-0.10796219,0.084119916,0.042298384,0.003908299,0.09265907
13248,13248,2023/6/17,14727,0.87826087,1,周末,小雨,MD86_300873,87,151,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.042298384,0.003908299,0.09265907
5794,5794,2023/6/17,14774,0.8,0.232541249,周末,阴,MD27_300863,87,66,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.01636473,-0.03558565,0.08188501
13204,13204,2023/5/3,14775,0.186956522,0.61297659,劳动节,阴,MD86_300873,87,151,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,0.042298384,0.003908299,0.09265907
9611,9611,2023/6/22,14808,0.586956522,1,端午,晴,MD60_300873,87,109,0.27282408,0.16187012,0.44870573,0.03897214,-0.10796219,-0.612784,-0.06373876,-0.050865494,0.004604839
1457,1457,2023/5/13,14815,0.569565217,0.106135415,周末,晴,MD0B_300863,87,16,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.023803934,0.035043456,0.067468956
1440,1440,2023/4/25,14855,0.134782609,0,工作日,阴,MD0B_300863,87,16,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.023803934,0.035043456,0.067468956
13220,13220,2023/5/20,14904,0.439130435,0.61297659,周末,小雨,MD86_300873,87,151,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.042298384,0.003908299,0.09265907
13174,13174,2023/4/3,14933,0.039130435,0.629336718,工作日,晴,MD86_300873,87,151,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.042298384,0.003908299,0.09265907
1505,1505,2023/6/30,15043,0.92173913,0.232541249,工作日,晴,MD0B_300863,87,16,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.023803934,0.035043456,0.067468956
13186,13186,2023/4/15,15160,0.286956522,0.629336718,周末,晴,MD86_300873,87,151,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.042298384,0.003908299,0.09265907
